City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
267,Kortkeros,RU,2022-01-30 01:57:28,61.8106,51.5806,10.4,94,100,5.26
268,Mayo,US,2022-01-30 01:57:28,38.8876,-76.5119,23.34,43,0,8.99
269,Palmer,US,2022-01-30 01:56:29,42.1584,-72.3287,13.5,73,100,3.0
270,Elban,RU,2022-01-30 01:57:29,50.1018,136.5094,-12.78,95,97,3.83
271,Emba,KZ,2022-01-30 01:57:29,48.8264,58.1442,10.58,98,95,7.29
272,Idrinskoye,RU,2022-01-30 01:57:29,54.3708,92.1358,-15.93,100,69,2.82
273,Sahuaripa,MX,2022-01-30 01:58:30,29.05,-109.2333,63.57,36,0,2.13
274,Changying,CN,2022-01-30 01:58:30,52.8733,123.3213,1.04,73,30,6.58
275,Yerbogachen,RU,2022-01-30 01:58:30,61.2767,108.0108,-7.73,98,100,3.56
276,Bairiki,KI,2022-01-30 01:58:31,1.3292,172.9752,81.95,78,24,16.53
277,Charlestown,AU,2022-01-30 01:58:31,-32.95,151.6667,83.57,71,92,4.0
278,Margate,GB,2022-01-30 01:53:38,51.3813,1.3862,43.75,76,46,5.99
279,Rio Gallegos,AR,2022-01-30 01:58:32,-51.6226,-69.2181,48.25,93,75,9.22
280,Sol-Iletsk,RU,2022-01-30 01:58:32,51.1631,54.9918,17.65,96,98,9.42
281,Cayenne,GF,2022-01-30 01:58:32,4.9333,-52.3333,79.09,85,75,3.0
282,Pokosnoye,RU,2022-01-30 01:58:33,55.5258,101.0536,-20.52,100,100,2.08
283,Pilot Butte,CA,2022-01-30 01:58:33,50.4668,-104.4178,15.53,88,20,5.75
284,Itacare,BR,2022-01-30 01:58:33,-14.2775,-38.9967,75.09,89,100,6.49
285,Chernyshevskiy,RU,2022-01-30 01:58:34,63.0128,112.4714,-21.75,100,33,3.18
286,Kodiak,US,2022-01-30 01:58:25,57.79,-152.4072,26.24,79,10,11.56
287,Huilong,CN,2022-01-30 01:58:34,31.8111,121.655,42.04,61,86,13.49
288,Mecca,SA,2022-01-30 01:58:34,21.4267,39.8261,65.77,58,90,5.5
289,Dingle,PH,2022-01-30 01:58:35,10.9995,122.6711,84.04,71,4,1.9
290,San Vicente,AR,2022-01-30 01:58:35,-26.6167,-54.1333,61.79,93,39,2.93
291,Gabane,BW,2022-01-30 01:58:35,-24.6667,25.7822,67.03,100,100,9.22
292,Acapulco,MX,2022-01-30 01:55:16,16.8634,-99.8901,78.55,76,0,8.05
293,Rapar,IN,2022-01-30 01:58:36,23.5667,70.6333,60.37,70,0,5.79
294,Soroti,UG,2022-01-30 01:58:36,1.7146,33.6111,67.78,60,18,2.8
295,Hendaye,FR,2022-01-30 01:58:37,43.3717,-1.7738,45.25,92,100,4.61
296,Xinzhi,CN,2022-01-30 01:58:37,36.4989,111.7047,33.73,62,50,4.27
297,Yuzhno-Kurilsk,RU,2022-01-30 01:58:37,44.0306,145.8556,21.52,54,100,14.83
298,Bafq,IR,2022-01-30 01:58:38,31.6128,55.4107,42.78,33,3,6.85
299,Estelle,US,2022-01-30 01:58:38,29.8458,-90.1067,46.99,58,0,1.01
300,Sabzevar,IR,2022-01-30 01:58:38,36.2126,57.6819,36.23,46,0,2.73
301,Vila Velha,BR,2022-01-30 01:54:02,-20.3297,-40.2925,80.55,88,20,5.99
302,Krasnoselkup,RU,2022-01-30 01:58:39,65.7,82.4667,-12.51,99,99,8.55
303,Ulladulla,AU,2022-01-30 01:58:39,-35.35,150.4667,82.87,64,58,10.85
304,Asau,RO,2022-01-30 01:58:40,46.4333,26.4,34.75,62,100,11.77
305,Katsuura,JP,2022-01-30 01:58:40,35.1333,140.3,49.19,55,96,14.43
306,Ola,RU,2022-01-30 01:58:40,59.5833,151.2833,19.42,77,100,12.39
307,Khor,RU,2022-01-30 01:58:41,47.8861,134.9464,-10.77,92,36,3.98
308,Pisco,PE,2022-01-30 01:58:41,-13.7,-76.2167,69.85,78,0,14.97
309,Glendive,US,2022-01-30 01:58:41,47.1053,-104.7125,29.48,74,99,1.99
310,Gulabpura,IN,2022-01-30 01:58:42,25.9,74.6667,55.08,30,0,4.79
311,Wasilla,US,2022-01-30 01:58:42,61.5814,-149.4394,27.93,79,100,1.45
312,Pacific Grove,US,2022-01-30 01:58:42,36.6177,-121.9166,59.94,67,4,4.0
313,Bacabal,BR,2022-01-30 01:58:43,-4.2917,-44.7917,71.82,97,100,2.48
314,Port Hardy,CA,2022-01-30 01:58:43,50.6996,-127.4199,47.75,81,100,20.71
315,Matagami,CA,2022-01-30 01:58:43,49.7502,-77.6328,-5.69,84,0,0.0
316,San Quintin,MX,2022-01-30 01:58:44,30.4833,-115.95,59.81,64,2,7.65
317,Leh,IN,2022-01-30 01:58:44,34.1667,77.5833,-4.72,96,100,2.59
318,Halifax,CA,2022-01-30 01:56:02,44.6453,-63.5724,32.49,100,100,3.0
319,Neuquen,AR,2022-01-30 01:59:44,-38.9516,-68.0591,82.29,20,0,8.05
320,Kuruman,ZA,2022-01-30 01:59:45,-27.4524,23.4325,68.0,73,50,8.59
321,Manoel Urbano,BR,2022-01-30 01:57:06,-8.8389,-69.2597,72.37,99,100,0.43
322,Bandarbeyla,SO,2022-01-30 01:57:19,9.4942,50.8122,75.78,71,100,21.23
323,Berlevag,NO,2022-01-30 01:59:45,70.8578,29.0864,21.76,77,83,3.31
324,Horki,BY,2022-01-30 01:59:46,54.2861,30.9842,24.42,95,100,21.25
325,Port Blair,IN,2022-01-30 01:59:46,11.6667,92.75,77.04,83,75,2.3
326,Svetlogorsk,BY,2022-01-30 01:59:46,52.6333,29.7333,27.64,95,100,18.75
327,Nakhon Thai,TH,2022-01-30 01:59:47,17.1006,100.8374,80.38,43,21,2.68
328,Tessalit,ML,2022-01-30 01:58:37,20.1986,1.0114,65.17,16,45,10.71
329,Quchan,IR,2022-01-30 01:59:47,37.106,58.5095,28.27,55,2,3.4
330,Sungairaya,ID,2022-01-30 01:59:47,0.7,108.9,80.92,76,100,3.47
331,Sioux Lookout,CA,2022-01-30 01:59:48,50.1001,-91.917,8.98,85,100,5.75
332,Hamilton,US,2022-01-30 01:59:48,39.1834,-84.5333,22.35,70,66,1.01
333,San Francisco De Becerra,HN,2022-01-30 01:59:48,14.6333,-86.1,71.69,72,96,2.19
334,Sangar,RU,2022-01-30 01:59:49,63.9242,127.4739,-29.67,97,77,3.56
335,Ziro,IN,2022-01-30 01:59:49,27.6333,93.8333,27.34,63,0,1.95
336,Srednekolymsk,RU,2022-01-30 01:59:50,67.45,153.6833,-23.46,99,58,3.91
337,Kristiinankaupunki,FI,2022-01-30 01:59:50,62.2743,21.376,29.75,86,100,16.64
338,Ilulissat,GL,2022-01-30 01:59:50,69.2167,-51.1,3.02,92,100,13.91
339,Arak,IR,2022-01-30 01:59:51,34.0917,49.6892,25.88,60,0,4.45
340,Corning,US,2022-01-30 01:57:40,42.1428,-77.0547,8.83,80,96,12.21
341,Saint-Francois,FR,2022-01-30 01:59:51,46.4154,3.9054,39.67,100,100,2.3
342,Hastings,GB,2022-01-30 01:59:51,50.8552,0.5729,43.77,81,5,10.0
343,Yulara,AU,2022-01-30 01:59:52,-25.2406,130.9889,80.44,78,100,16.11
344,Murliganj,IN,2022-01-30 01:59:52,25.9,86.9833,51.87,72,0,5.26
345,Makakilo City,US,2022-01-30 01:59:52,21.3469,-158.0858,78.69,60,3,9.89
346,Aragarcas,BR,2022-01-30 01:59:53,-15.8975,-52.2508,71.22,97,100,4.5
347,Faanui,PF,2022-01-30 01:59:53,-16.4833,-151.75,80.67,71,99,7.14
348,Bonavista,CA,2022-01-30 01:59:53,48.6499,-53.1147,39.11,94,100,45.32
349,Florida,US,2022-01-30 01:59:54,28.7505,-82.5001,44.76,72,0,0.0
350,Tautira,PF,2022-01-30 01:59:54,-17.7333,-149.15,80.62,74,34,9.78
351,Urumqi,CN,2022-01-30 01:56:02,43.801,87.6005,-4.85,84,20,2.24
352,Marzuq,YE,2022-01-30 01:59:55,14.4,46.4667,58.37,76,10,3.56
353,Nouadhibou,MR,2022-01-30 01:59:55,20.931,-17.0347,62.58,82,100,16.11
354,Tadine,NC,2022-01-30 01:59:55,-21.55,167.8833,83.19,79,87,15.97
355,Cuanajo,MX,2022-01-30 01:59:56,19.4833,-101.5167,51.58,82,56,2.17
356,Ketchikan,US,2022-01-30 01:59:56,55.3422,-131.6461,38.43,91,96,6.69
357,Neubrandenburg,DE,2022-01-30 01:59:57,53.5667,13.2667,41.9,73,100,36.17
358,San Javier,ES,2022-01-30 01:59:57,37.8063,-0.8374,47.91,87,0,1.99
359,Iwaki,JP,2022-01-30 01:59:57,37.05,140.8833,41.02,45,99,5.99
360,Perevolotskiy,RU,2022-01-30 01:59:58,51.8763,54.1938,12.67,97,97,5.77
361,Kloulklubed,PW,2022-01-30 01:57:16,7.0419,134.2556,82.18,76,98,12.68
362,Umiray,PH,2022-01-30 01:59:58,15.2206,121.4111,84.45,69,72,6.71
363,Qeshm,IR,2022-01-30 01:59:59,26.9581,56.2719,58.89,65,0,6.91
364,Cassilandia,BR,2022-01-30 02:00:59,-19.1133,-51.7342,71.29,95,100,4.29
365,Baryshivka,UA,2022-01-30 02:00:59,50.361,31.3217,30.06,88,100,16.6
366,Itoman,JP,2022-01-30 02:01:00,26.1247,127.6694,66.58,82,75,12.66
367,Broken Hill,AU,2022-01-30 01:57:59,-31.95,141.4333,85.71,51,24,13.8
368,Norman Wells,CA,2022-01-30 02:01:00,65.282,-126.8329,-22.61,98,100,1.99
369,Coihaique,CL,2022-01-30 02:01:00,-45.5752,-72.0662,48.81,93,97,9.28
370,Hirara,JP,2022-01-30 02:01:01,24.8,125.2833,64.67,94,75,17.27
371,Atambua,ID,2022-01-30 02:01:01,-9.1061,124.8925,76.6,86,100,5.88
372,Amahai,ID,2022-01-30 02:01:02,-3.3333,128.9167,86.77,61,100,3.47
373,Oksfjord,NO,2022-01-30 02:01:02,70.2396,22.3479,23.92,89,48,3.78
374,Balkhash,KZ,2022-01-30 02:01:02,46.844,74.9804,20.01,100,75,11.18
375,Carmarthen,GB,2022-01-30 02:01:03,51.8555,-4.3054,41.9,87,50,3.36
376,Krasnyy Chikoy,RU,2022-01-30 02:01:03,50.3643,108.7512,-10.23,98,100,0.98
377,Vorontsovka,RU,2022-01-30 02:01:03,50.6132,40.3549,24.85,96,98,10.58
378,Zlutice,CZ,2022-01-30 02:01:04,50.0919,13.163,41.09,80,98,23.49
379,Khuzhir,RU,2022-01-30 02:01:04,53.1939,107.3397,0.16,92,85,0.83
380,Vila,PT,2022-01-30 02:01:04,42.0304,-8.1588,40.93,45,33,4.47
381,Byron Bay,AU,2022-01-30 02:01:05,-28.65,153.6167,86.05,84,70,10.18
382,Kahului,US,2022-01-30 02:01:05,20.8947,-156.47,77.85,72,23,11.99
383,Kalabo,ZM,2022-01-30 02:01:05,-14.97,22.6814,63.34,95,100,4.97
384,Shelburne,CA,2022-01-30 02:01:06,44.0787,-80.2041,0.66,97,27,6.33
385,Namibe,AO,2022-01-30 02:01:06,-15.1961,12.1522,70.41,75,100,5.19
386,Ljungby,SE,2022-01-30 02:01:06,56.8332,13.9408,39.79,54,12,22.97
387,Rio Negrinho,BR,2022-01-30 01:59:06,-26.2544,-49.5183,61.93,99,97,3.31
388,Ishigaki,JP,2022-01-30 02:01:07,24.3448,124.1572,64.53,94,75,13.8
389,Itanhem,BR,2022-01-30 02:01:07,-17.1664,-40.33,73.89,85,82,4.7
390,Severnyy,RU,2022-01-30 02:01:08,50.677,36.5532,28.44,93,100,6.71
391,West Des Moines,US,2022-01-30 01:58:36,41.572,-93.7453,34.72,72,0,1.01
392,Paulo Afonso,BR,2022-01-30 02:01:08,-9.4061,-38.2147,74.59,71,100,1.92
393,Sawakin,SD,2022-01-30 02:01:09,19.1059,37.3321,69.48,65,100,11.34
394,Avera,US,2022-01-30 02:01:09,33.194,-82.5271,34.68,35,0,9.69
395,Valle Hermoso,MX,2022-01-30 01:58:10,25.6667,-97.8333,55.44,61,3,6.89
396,Port Lincoln,AU,2022-01-30 02:01:10,-34.7333,135.8667,72.03,70,9,12.75
397,Utraula,IN,2022-01-30 02:01:10,27.3167,82.4167,47.35,82,0,5.53
398,Latehar,IN,2022-01-30 02:01:10,23.75,84.5,50.9,45,0,3.6
399,Unity,CA,2022-01-30 02:01:11,52.4501,-109.1682,22.24,90,100,6.35
400,Jizan,SA,2022-01-30 02:00:17,17.3333,42.6667,75.92,75,4,3.8
401,Mogadishu,SO,2022-01-30 02:01:11,2.0371,45.3438,76.42,78,16,19.8
402,Santa Cruz,BO,2022-01-30 01:56:20,-17.8,-63.1667,80.06,74,75,4.61
403,Lorengau,PG,2022-01-30 02:01:12,-2.0226,147.2712,83.44,75,47,8.23
404,Shiyan,CN,2022-01-30 02:00:21,32.6475,110.7781,37.96,67,18,2.06
405,Thayetmyo,MM,2022-01-30 02:01:12,19.3167,95.1833,64.2,44,96,1.74
406,Datong,CN,2022-01-30 02:01:13,40.0936,113.2914,23.13,40,51,6.51
407,Aguimes,ES,2022-01-30 02:01:13,27.9054,-15.4461,59.63,46,0,8.05
408,Haines Junction,CA,2022-01-30 02:01:13,60.7522,-137.5108,9.68,97,100,3.67
409,Port Moresby,PG,2022-01-30 02:01:14,-9.4431,147.1797,81.34,76,100,11.9
410,Ust-Omchug,RU,2022-01-30 02:02:14,61.15,149.6333,2.03,96,100,8.01
411,Chapada Dos Guimaraes,BR,2022-01-30 02:02:14,-15.4606,-55.7497,67.66,96,100,3.47
412,Martapura,ID,2022-01-30 02:02:15,-3.4167,114.85,84.29,79,20,3.44
413,Sorong,ID,2022-01-30 02:02:15,-0.8833,131.25,83.68,71,100,8.59
414,Yeniseysk,RU,2022-01-30 02:02:15,58.4497,92.1703,0.95,98,100,2.48
415,Nancha,CN,2022-01-30 02:02:16,47.1333,129.2667,10.2,66,40,6.96
416,Semporna,MY,2022-01-30 02:02:16,4.4818,118.6112,83.05,70,94,3.47
417,Moerai,PF,2022-01-30 02:02:16,-22.4333,-151.3333,80.06,74,10,7.31
418,Sherbakul,RU,2022-01-30 02:02:17,54.6316,72.3963,-2.33,92,100,7.76
419,Faya,SA,2022-01-30 02:02:17,18.3851,42.4509,50.11,86,5,4.14
420,Ohangaron,UZ,2022-01-30 02:02:17,40.9064,69.6383,32.14,57,3,3.94
421,Sechura,PE,2022-01-30 02:02:18,-5.5569,-80.8222,73.29,71,78,13.35
422,Katherine,AU,2022-01-30 02:00:07,-14.4667,132.2667,86.32,70,100,18.41
423,Kragujevac,RS,2022-01-30 02:02:18,44.0167,20.9167,25.09,84,78,5.61
424,Kolondieba,ML,2022-01-30 02:02:19,11.0882,-6.8926,72.95,20,49,4.0
425,Arman,RU,2022-01-30 02:02:19,59.7,150.1667,14.02,79,100,12.82
426,Qaqortoq,GL,2022-01-30 02:02:19,60.7167,-46.0333,14.5,91,100,15.01
427,Oussouye,SN,2022-01-30 02:02:20,12.485,-16.5469,72.79,55,99,11.7
428,Mareeba,AU,2022-01-30 02:02:20,-17.0,145.4333,82.49,55,100,1.77
429,Beatrice,US,2022-01-30 02:02:21,40.2681,-96.747,45.45,40,0,4.61
430,Northam,GB,2022-01-30 02:02:21,51.0333,-4.2167,41.72,85,45,5.84
431,Bellary,IN,2022-01-30 02:02:21,15.15,76.9333,66.45,78,77,3.94
432,Zarate,AR,2022-01-30 02:02:22,-34.0981,-59.0286,74.95,69,71,3.0
433,Jalu,LY,2022-01-30 02:02:22,29.0331,21.5482,52.41,57,78,14.34
434,Nadvoitsy,RU,2022-01-30 02:02:22,63.8667,34.3167,16.47,88,100,11.7
435,Stettler,CA,2022-01-30 02:02:23,52.3168,-112.7186,25.56,78,100,8.46
436,Iranshahr,IR,2022-01-30 02:02:23,27.2025,60.6848,58.32,48,0,0.94
437,Guia De Isora,ES,2022-01-30 02:02:23,28.2115,-16.7795,59.79,63,2,1.99
438,San Jeronimo,PE,2022-01-30 01:58:39,-11.9472,-75.2829,49.06,89,100,2.82
439,Nizhniy Tsasuchey,RU,2022-01-30 02:02:24,50.5167,115.1333,-4.38,86,12,7.29
440,Barsinghausen,DE,2022-01-30 02:02:24,52.3105,9.4561,43.92,77,100,26.46
441,Opuwo,NA,2022-01-30 02:02:25,-18.0607,13.84,65.48,50,100,5.48
442,Muroto,JP,2022-01-30 02:02:25,33.2833,134.15,48.29,61,100,0.45
443,Praia Da Vitoria,PT,2022-01-30 01:59:50,38.7333,-27.0667,57.45,88,40,13.78
444,Gat,IL,2022-01-30 01:58:42,31.61,34.7642,49.41,100,0,2.42
445,Alekseyevsk,RU,2022-01-30 02:02:26,57.8406,108.3492,-15.65,100,100,2.21
446,Honiara,SB,2022-01-30 02:02:26,-9.4333,159.95,86.18,67,100,6.42
447,Panaba,MX,2022-01-30 02:02:26,21.2833,-88.2667,65.03,61,55,10.83
448,Barao De Melgaco,BR,2022-01-30 02:02:27,-16.1944,-55.9675,75.72,97,100,2.51
449,Gwadar,PK,2022-01-30 02:02:27,25.1216,62.3254,70.16,72,0,9.57
450,Qandala,SO,2022-01-30 02:02:27,11.472,49.8728,71.83,69,82,4.07
451,Warwick,US,2022-01-30 02:00:29,41.7001,-71.4162,15.46,90,100,1.99
452,Turuvekere,IN,2022-01-30 02:02:28,13.1642,76.6667,67.57,77,26,3.74
453,Lata,PT,2022-01-30 02:02:28,40.1629,-8.3327,43.72,51,0,5.03
454,Jardim,BR,2022-01-30 02:02:24,-21.4803,-56.1381,78.12,70,100,2.77
455,Pucallpa,PE,2022-01-30 02:02:29,-8.3791,-74.5539,77.25,84,100,1.68
456,Kropotkin,RU,2022-01-30 02:02:29,45.4375,40.5756,33.37,88,100,11.86
457,Mount Isa,AU,2022-01-30 02:02:29,-20.7333,139.5,82.17,69,75,12.66
458,Noumea,NC,2022-01-30 02:02:30,-22.2763,166.4572,86.0,99,32,14.7
459,Nioro,GM,2022-01-30 02:03:30,13.35,-15.75,73.49,33,90,9.66
460,Chara,RU,2022-01-30 01:58:31,56.9064,118.2631,-13.49,91,51,0.54
461,Ribeira Grande,PT,2022-01-30 02:03:31,38.5167,-28.7,58.68,75,99,5.79
462,Lavrentiya,RU,2022-01-30 02:03:31,65.5833,-171.0,-2.79,87,3,3.4
463,Ucluelet,CA,2022-01-30 01:59:38,48.9329,-125.5528,44.1,91,100,1.01
464,Waddan,LY,2022-01-30 02:03:31,29.1614,16.139,45.28,80,11,9.78
465,Khandbari,NP,2022-01-30 01:59:43,27.3747,87.2039,49.73,68,54,0.72
466,Havelock,US,2022-01-30 01:58:36,34.8791,-76.9013,30.94,62,24,5.01
467,Saint Anthony,US,2022-01-30 02:03:32,45.0205,-93.218,23.14,73,0,3.0
468,Limay,PH,2022-01-30 02:03:32,14.5333,120.55,82.33,69,20,6.69
469,Hofn,IS,2022-01-30 02:03:33,64.2539,-15.2082,31.95,60,100,5.88
470,Kalmunai,LK,2022-01-30 02:03:33,7.4167,81.8167,77.65,84,22,2.51
471,Ibra,OM,2022-01-30 02:03:34,22.6906,58.5334,61.83,65,0,1.66
472,Geraldton,AU,2022-01-30 02:03:34,-28.7667,114.6,86.41,54,0,14.97
473,Timizart,DZ,2022-01-30 02:03:34,36.8,4.2667,43.23,85,41,4.41
474,Constitucion,CL,2022-01-30 02:03:35,-35.3333,-72.4167,58.66,91,62,8.41
475,Luanda,AO,2022-01-30 01:59:10,-8.8368,13.2343,78.8,83,40,8.05
476,Bilibino,RU,2022-01-30 02:03:35,68.0546,166.4372,-0.2,88,100,2.73
477,Samarai,PG,2022-01-30 02:03:36,-10.6167,150.6667,81.97,71,100,4.9
478,Darab,IR,2022-01-30 02:03:36,28.7519,54.5444,49.91,50,2,2.24
479,Cabra,ES,2022-01-30 02:03:36,37.4725,-4.4421,40.44,30,0,4.61
480,Port-Gentil,GA,2022-01-30 02:03:37,-0.7193,8.7815,80.85,81,98,10.96
481,Koroni,GR,2022-01-30 02:00:16,36.8,21.95,49.71,67,96,11.43
482,Khash,IR,2022-01-30 02:03:37,28.2211,61.2158,46.67,67,0,4.23
483,Puerto Baquerizo Moreno,EC,2022-01-30 02:03:38,-0.9,-89.6,74.07,82,97,7.29
484,Carberry,CA,2022-01-30 02:03:38,49.8689,-99.3602,-0.35,100,19,3.69
485,Mporokoso,ZM,2022-01-30 02:03:38,-9.3727,30.125,59.85,96,100,1.86
486,Masuguru,TZ,2022-01-30 02:03:39,-11.3667,38.4167,67.89,98,85,1.63
487,Xichang,CN,2022-01-30 02:03:39,27.8964,102.2634,43.81,57,1,1.01
488,Grand Bank,CA,2022-01-30 02:03:39,47.0999,-55.765,44.98,95,100,42.68
489,Ekhabi,RU,2022-01-30 02:03:40,53.5102,142.9671,-2.54,88,82,8.93
490,Chanika,TZ,2022-01-30 02:03:40,-5.4167,38.0167,67.03,98,100,3.74
491,Altoona,US,2022-01-30 02:03:40,40.5187,-78.3947,14.47,58,11,10.27
492,Pingliang,CN,2022-01-30 02:03:41,35.5392,106.6861,23.18,71,0,8.81
493,Struthers,US,2022-01-30 02:03:41,41.0526,-80.6078,7.48,66,0,0.0
494,Taganak,PH,2022-01-30 02:03:41,6.0833,118.3,80.06,79,77,1.86
495,Roald,NO,2022-01-30 02:03:42,62.5833,6.1333,40.33,81,75,26.46
496,Tsumeb,NA,2022-01-30 02:03:42,-19.2333,17.7167,68.49,81,95,8.25
497,Manggar,ID,2022-01-30 02:03:43,-2.8833,108.2667,82.13,70,100,6.13
498,Aripuana,BR,2022-01-30 02:03:43,-9.1667,-60.6333,71.24,100,100,2.13
499,Madimba,TZ,2022-01-30 02:03:43,-10.4,40.3333,75.15,90,82,6.87
500,Alindao,CF,2022-01-30 02:03:44,5.0267,21.2088,69.1,30,94,3.22
501,Bemidji,US,2022-01-30 01:59:51,47.4736,-94.8803,14.92,79,100,10.36
502,Itaituba,BR,2022-01-30 02:03:44,-4.2761,-55.9836,71.26,100,100,1.41
503,Naze,JP,2022-01-30 02:04:44,28.3667,129.4833,57.61,78,100,14.05
504,Leshukonskoye,RU,2022-01-30 02:04:45,64.8989,45.7622,5.97,97,100,6.17
505,Lakatoro,VU,2022-01-30 02:04:45,-16.0999,167.4164,81.59,84,100,13.58
506,Severo-Yeniseyskiy,RU,2022-01-30 02:04:45,60.3725,93.0408,-6.7,100,95,3.38
507,Guano,EC,2022-01-30 02:04:46,-1.5833,-78.6333,50.67,87,100,4.23
508,Namatanai,PG,2022-01-30 02:04:46,-3.6667,152.4333,83.14,76,100,5.26
509,Sao Joao Da Barra,BR,2022-01-30 02:04:46,-21.6403,-41.0511,75.25,93,100,4.16
510,Axim,GH,2022-01-30 02:04:47,4.8699,-2.2405,78.49,89,19,2.08
511,Okhotsk,RU,2022-01-30 02:04:47,59.3833,143.3,15.75,79,100,15.08
512,Zambezi,ZM,2022-01-30 02:04:47,-13.5432,23.1047,63.28,97,100,4.7
513,Westport,US,2022-01-30 02:02:28,41.1415,-73.3579,19.33,48,100,4.0
514,Grindavik,IS,2022-01-30 02:04:48,63.8424,-22.4338,32.47,100,75,16.11
515,Paso De Los Toros,UY,2022-01-30 02:04:48,-32.8167,-56.5167,67.08,67,28,8.32
516,Seydi,TM,2022-01-30 02:04:49,39.4816,62.9137,34.5,72,99,9.57
517,Tonj,SS,2022-01-30 02:00:21,7.2737,28.6822,67.24,23,8,4.63
518,La Orilla,MX,2022-01-30 02:04:49,17.9833,-102.2333,75.65,76,0,4.5
519,Ajdabiya,LY,2022-01-30 02:04:49,30.7554,20.2263,53.44,52,83,21.5
520,Lewistown,US,2022-01-30 02:04:50,40.5992,-77.5714,18.99,38,0,12.66
521,Bam,IR,2022-01-30 02:04:50,29.106,58.357,53.17,43,0,4.85
522,Adrar,MR,2022-01-30 02:04:51,20.5022,-10.0711,71.55,13,100,9.86
523,Vardo,NO,2022-01-30 02:04:51,70.3705,31.1107,22.75,78,91,2.06
524,Kungurtug,RU,2022-01-30 02:04:51,50.5994,97.5228,-20.88,96,37,1.01
525,Kotaparh,IN,2022-01-30 02:04:52,19.15,82.35,55.4,42,6,0.38
526,Det Udom,TH,2022-01-30 02:04:52,14.906,105.0784,89.29,59,44,5.53
527,Petropavlovsk-Kamchatskiy,RU,2022-01-30 02:04:52,53.0452,158.6483,25.39,80,75,4.47
528,Temple,US,2022-01-30 02:04:33,31.0982,-97.3428,54.64,35,0,8.05
529,Alta,NO,2022-01-30 02:04:45,69.9689,23.2717,11.44,85,100,4.61
530,Povoa De Varzim,PT,2022-01-30 02:04:53,41.3834,-8.7636,50.47,34,0,10.36
531,Pravia,ES,2022-01-30 02:04:53,43.4906,-6.1508,46.67,93,100,6.91
532,Eyl,SO,2022-01-30 02:04:54,7.9803,49.8164,72.72,65,91,16.28
533,Sigli,ID,2022-01-30 02:04:54,5.3848,95.9609,81.21,74,73,2.48
534,Tazovskiy,RU,2022-01-30 02:04:55,67.4667,78.7,-14.17,99,86,7.87
