City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
0,Severo-Kurilsk,50.6789,156.125,27.82,77,80,13.76,RU,2022-01-31 06:34:53,light snow
1,Erice,38.037,12.5865,48.67,82,75,16.11,IT,2022-01-31 06:34:53,broken clouds
2,Lompoc,34.6391,-120.4579,55.13,88,69,13.0,US,2022-01-31 06:34:54,broken clouds
3,Tuktoyaktuk,69.4541,-133.0374,-0.4,78,100,23.02,CA,2022-01-31 06:34:54,light snow
4,Bosaso,11.2842,49.1816,76.98,78,20,5.75,SO,2022-01-31 06:34:54,few clouds
5,Upernavik,72.7868,-56.1549,-13.94,89,100,6.38,GL,2022-01-31 06:34:55,overcast clouds
6,Salalah,17.0151,54.0924,75.29,60,0,2.3,OM,2022-01-31 06:34:55,clear sky
7,Chokurdakh,70.6333,147.9167,-20.09,95,100,3.18,RU,2022-01-31 06:34:56,overcast clouds
8,Punta Arenas,-53.15,-70.9167,48.31,71,40,14.97,CL,2022-01-31 06:32:25,scattered clouds
9,Tarko-Sale,64.9225,77.785,6.33,91,100,8.75,RU,2022-01-31 06:34:56,overcast clouds
10,Esperance,-33.8667,121.9,64.24,76,100,23.89,AU,2022-01-31 06:34:57,overcast clouds
11,Yellowknife,62.456,-114.3525,-12.59,86,75,9.22,CA,2022-01-31 06:34:57,light snow
12,Hithadhoo,-0.6,73.0833,82.6,70,5,10.2,MV,2022-01-31 06:34:57,clear sky
13,Kharp,66.8014,65.8081,-2.78,100,100,0.07,RU,2022-01-31 06:34:58,overcast clouds
14,Sur,22.5667,59.5289,77.76,48,0,3.94,OM,2022-01-31 06:34:58,clear sky
15,Rikitea,-23.1203,-134.9692,77.32,62,100,4.92,PF,2022-01-31 06:34:58,overcast clouds
16,Casa Nova,-9.4167,-41.1333,73.38,69,56,12.84,BR,2022-01-31 06:34:59,broken clouds
17,Khatanga,71.9667,102.5,-6.41,98,97,6.62,RU,2022-01-31 06:34:59,overcast clouds
18,Sinnamary,5.3833,-52.95,75.15,89,89,9.22,GF,2022-01-31 06:35:00,overcast clouds
19,Albany,42.6001,-73.9662,8.55,66,6,2.44,US,2022-01-31 06:30:02,clear sky
20,Sao Jose Da Coroa Grande,-8.8978,-35.1478,77.49,83,11,5.64,BR,2022-01-31 06:35:00,few clouds
21,Saskylakh,71.9167,114.0833,-25.42,100,99,2.84,RU,2022-01-31 06:35:00,overcast clouds
22,Castro,-24.7911,-50.0119,62.55,99,100,3.42,BR,2022-01-31 06:35:01,overcast clouds
23,Ponta Do Sol,32.6667,-17.1,65.03,79,1,10.09,PT,2022-01-31 06:35:01,clear sky
24,Kutum,14.2,24.6667,56.14,18,5,17.38,SD,2022-01-31 06:35:01,clear sky
25,Atuona,-9.8,-139.0333,78.22,75,8,15.68,PF,2022-01-31 06:35:02,clear sky
26,Tasiilaq,65.6145,-37.6368,5.13,63,100,4.92,GL,2022-01-31 06:35:02,overcast clouds
27,Brae,60.3964,-1.353,39.11,57,100,31.12,GB,2022-01-31 06:35:03,overcast clouds
28,Lorengau,-2.0226,147.2712,81.37,80,100,15.39,PG,2022-01-31 06:35:03,overcast clouds
29,Ushuaia,-54.8,-68.3,42.46,75,100,8.05,AR,2022-01-31 06:35:03,light intensity drizzle
30,Saldanha,-33.0117,17.9442,77.05,58,36,1.77,ZA,2022-01-31 06:35:04,scattered clouds
31,Arcachon,44.5875,-1.0519,45.41,100,100,3.44,FR,2022-01-31 06:35:04,overcast clouds
32,Hovd,48.0056,91.6419,-5.31,84,8,3.58,MN,2022-01-31 06:35:04,clear sky
33,Mpanda,-6.3655,31.0409,69.28,91,100,1.95,TZ,2022-01-31 06:35:05,moderate rain
34,Mlada Vozice,49.5331,14.8086,34.14,85,100,8.28,CZ,2022-01-31 06:35:05,overcast clouds
35,Barrow,71.2906,-156.7887,-5.78,77,100,13.8,US,2022-01-31 06:35:05,haze
36,Hermanus,-34.4187,19.2345,79.9,71,59,13.27,ZA,2022-01-31 06:35:06,broken clouds
37,Kalmunai,7.4167,81.8167,82.26,70,74,14.43,LK,2022-01-31 06:35:06,broken clouds
38,Livny,52.4253,37.6069,28.4,96,100,14.92,RU,2022-01-31 06:35:07,snow
39,Marquette,46.5333,-87.6335,10.76,88,41,3.85,US,2022-01-31 06:35:07,scattered clouds
40,Vila Velha,-20.3297,-40.2925,78.75,93,20,6.91,BR,2022-01-31 06:35:07,light rain
41,Saint-Philippe,-21.3585,55.7679,85.55,82,100,13.76,RE,2022-01-31 06:35:08,overcast clouds
42,Bethel,41.3712,-73.414,20.05,70,0,0.0,US,2022-01-31 06:35:08,clear sky
43,Teguise,29.0605,-13.564,55.62,58,0,3.44,ES,2022-01-31 06:35:08,clear sky
44,Busselton,-33.65,115.3333,79.09,30,24,18.97,AU,2022-01-31 06:36:09,few clouds
45,Yendi,9.4427,-0.0099,69.84,13,100,6.71,GH,2022-01-31 06:36:09,overcast clouds
46,Hamilton,39.1834,-84.5333,28.09,80,0,0.0,US,2022-01-31 06:34:05,clear sky
47,Salihli,38.4826,28.1477,39.49,82,66,4.56,TR,2022-01-31 06:36:10,broken clouds
48,Vaini,-21.2,-175.2,81.32,70,100,14.99,TO,2022-01-31 06:36:10,overcast clouds
49,Cape Town,-33.9258,18.4232,80.11,68,0,1.99,ZA,2022-01-31 06:35:30,clear sky
50,Cayenne,4.9333,-52.3333,79.09,89,20,3.0,GF,2022-01-31 06:34:57,few clouds
51,Port Alfred,-33.5906,26.891,78.22,75,100,12.66,ZA,2022-01-31 06:36:11,overcast clouds
52,Nikolskoye,59.7035,30.7861,26.49,97,100,4.5,RU,2022-01-31 06:36:11,snow
53,Codrington,-38.2667,141.9667,71.53,75,0,10.67,AU,2022-01-31 06:36:12,clear sky
54,Kapaa,22.0752,-159.319,71.58,70,20,6.91,US,2022-01-31 06:36:12,few clouds
55,Chara,56.9064,118.2631,-11.85,98,35,1.14,RU,2022-01-31 06:36:12,scattered clouds
56,Wilmslow,53.328,-2.2315,42.75,74,40,20.71,GB,2022-01-31 06:36:13,scattered clouds
57,Berlevag,70.8578,29.0864,28.35,86,95,14.97,NO,2022-01-31 06:36:13,overcast clouds
58,Torbay,47.6666,-52.7314,35.58,84,99,4.0,CA,2022-01-31 06:36:13,overcast clouds
59,Ribeira Grande,38.5167,-28.7,59.25,74,4,23.73,PT,2022-01-31 06:36:14,clear sky
60,Ewa Beach,21.3156,-158.0072,74.08,69,40,8.01,US,2022-01-31 06:36:14,scattered clouds
61,Airai,-8.9266,125.4092,67.28,75,100,7.14,TL,2022-01-31 06:36:15,overcast clouds
62,Adrar,20.5022,-10.0711,70.65,15,100,15.93,MR,2022-01-31 06:36:15,overcast clouds
63,Hofn,64.2539,-15.2082,22.5,55,100,13.24,IS,2022-01-31 06:36:15,overcast clouds
64,Winchester,51.0651,-1.3187,45.43,68,0,5.99,GB,2022-01-31 06:33:07,clear sky
65,Nanortalik,60.1432,-45.2371,24.15,72,56,19.73,GL,2022-01-31 06:36:16,broken clouds
66,Dezful,32.3811,48.4058,59.14,22,100,4.03,IR,2022-01-31 06:36:16,overcast clouds
67,Tuatapere,-46.1333,167.6833,67.82,85,100,3.22,NZ,2022-01-31 06:36:17,overcast clouds
68,Bayonet Point,28.3267,-82.6834,51.94,62,0,6.26,US,2022-01-31 06:36:17,clear sky
69,Bukama,-9.2,25.85,69.82,97,100,1.1,CD,2022-01-31 06:36:17,overcast clouds
70,Zheleznodorozhnyy,55.7503,38.0042,27.12,96,97,7.34,RU,2022-01-31 06:35:42,light snow
71,Piacabucu,-10.4056,-36.4344,77.31,85,34,7.7,BR,2022-01-31 06:36:18,scattered clouds
72,Saint George,37.1041,-113.5841,50.34,32,0,8.05,US,2022-01-31 06:36:12,clear sky
73,Damnoen Saduak,13.5182,99.9547,95.02,40,18,10.96,TH,2022-01-31 06:36:18,light rain
74,Umm Kaddadah,13.6017,26.6876,61.95,19,6,21.05,SD,2022-01-31 06:36:19,clear sky
75,Port Hedland,-20.3167,118.5667,93.25,59,100,20.71,AU,2022-01-31 06:36:19,overcast clouds
76,Westerland,54.9079,8.3033,35.94,93,100,13.8,DE,2022-01-31 06:36:19,overcast clouds
77,Castlemaine,-37.0667,144.2167,93.27,20,0,10.33,AU,2022-01-31 06:36:20,clear sky
78,Maceio,-9.6658,-35.7353,76.44,94,40,2.3,BR,2022-01-31 06:36:20,scattered clouds
79,Kodiak,57.79,-152.4072,20.71,79,0,4.61,US,2022-01-31 06:36:20,clear sky
80,La Ronge,55.1001,-105.2842,8.85,92,100,4.61,CA,2022-01-31 06:36:21,overcast clouds
81,Faanui,-16.4833,-151.75,80.98,72,6,10.29,PF,2022-01-31 06:36:21,clear sky
82,Cidreira,-30.1811,-50.2056,70.81,78,1,14.14,BR,2022-01-31 06:36:21,clear sky
83,Goundam,16.4145,-3.6708,66.18,18,4,9.51,ML,2022-01-31 06:36:22,clear sky
84,Arraial Do Cabo,-22.9661,-42.0278,74.3,95,100,5.86,BR,2022-01-31 06:36:22,overcast clouds
85,Saint-Joseph,-21.3667,55.6167,84.56,77,92,15.26,RE,2022-01-31 06:36:22,overcast clouds
86,Vostok,46.4856,135.8833,1.26,91,100,3.49,RU,2022-01-31 06:36:23,overcast clouds
87,Lebu,-37.6167,-73.65,54.7,78,0,18.92,CL,2022-01-31 06:37:23,clear sky
88,General Pico,-35.6566,-63.7568,56.8,71,69,11.72,AR,2022-01-31 06:37:24,broken clouds
89,Bayir,37.2687,28.2167,43.32,88,34,4.88,TR,2022-01-31 06:37:24,scattered clouds
90,Carnarvon,-24.8667,113.6333,89.67,58,1,20.71,AU,2022-01-31 06:37:25,clear sky
91,Mastic Beach,40.7668,-72.8521,23.02,74,20,1.99,US,2022-01-31 06:37:25,few clouds
92,Darhan,49.4867,105.9228,1.33,86,50,2.91,MN,2022-01-31 06:37:25,scattered clouds
93,Redlands,34.0556,-117.1825,55.65,53,0,4.61,US,2022-01-31 06:37:26,clear sky
94,Victoria,22.2855,114.1577,60.24,74,100,1.01,HK,2022-01-31 06:35:02,overcast clouds
95,Ahar,38.4774,47.0699,23.02,87,58,9.06,IR,2022-01-31 06:37:26,broken clouds
96,Siderno,38.2779,16.302,54.18,81,4,4.29,IT,2022-01-31 06:37:26,clear sky
97,Broken Hill,-31.95,141.4333,73.11,88,100,14.97,AU,2022-01-31 06:37:27,thunderstorm
98,Montefiascone,42.5393,12.0362,42.48,92,75,6.91,IT,2022-01-31 06:37:27,broken clouds
99,Butaritari,3.0707,172.7902,82.09,77,100,19.17,KI,2022-01-31 06:37:27,overcast clouds
100,Ilulissat,69.2167,-51.1,-4.92,56,100,18.97,GL,2022-01-31 06:37:28,overcast clouds
101,Vega De Alatorre,20.0333,-96.6333,66.49,88,16,12.1,MX,2022-01-31 06:37:28,few clouds
102,Puerto Ayora,-0.7393,-90.3518,72.7,85,100,4.16,EC,2022-01-31 06:37:28,overcast clouds
103,Bluff,-46.6,168.3333,67.8,88,100,5.26,NZ,2022-01-31 06:37:29,overcast clouds
104,Sioux Lookout,50.1001,-91.917,14.38,85,100,8.05,CA,2022-01-31 06:37:29,overcast clouds
105,Camana,-16.6228,-72.7111,69.49,81,96,5.82,PE,2022-01-31 06:37:29,overcast clouds
106,Plettenberg Bay,-34.0527,23.3716,77.34,68,7,3.51,ZA,2022-01-31 06:37:30,clear sky
107,Mataura,-46.1927,168.8643,67.48,69,100,2.64,NZ,2022-01-31 06:37:30,overcast clouds
108,Dire,12.2833,-10.9667,70.61,18,6,2.53,ML,2022-01-31 06:37:30,clear sky
109,Lagoa,39.05,-27.9833,58.41,72,7,25.99,PT,2022-01-31 06:37:31,clear sky
110,Mar Del Plata,-38.0023,-57.5575,59.88,73,75,5.99,AR,2022-01-31 06:37:31,broken clouds
111,Thunder Bay,48.4001,-89.3168,12.56,83,100,2.3,CA,2022-01-31 06:34:35,overcast clouds
112,Margate,51.3813,1.3862,44.31,69,82,11.99,GB,2022-01-31 06:37:32,broken clouds
113,Kudahuvadhoo,2.6708,72.8944,82.36,74,7,11.52,MV,2022-01-31 06:37:32,clear sky
114,Hobart,-42.8794,147.3294,83.26,62,20,1.01,AU,2022-01-31 06:37:32,few clouds
115,Awbari,26.5921,12.7805,44.87,52,0,2.08,LY,2022-01-31 06:37:32,clear sky
116,Sao Joao Da Barra,-21.6403,-41.0511,74.25,94,97,5.26,BR,2022-01-31 06:37:33,overcast clouds
117,Macamic,48.7502,-78.9996,-9.17,100,68,2.33,CA,2022-01-31 06:37:33,broken clouds
118,Port Elizabeth,-33.918,25.5701,78.1,88,20,5.75,ZA,2022-01-31 06:32:53,few clouds
119,Novikovo,51.1537,37.8879,30.31,95,100,17.49,RU,2022-01-31 06:37:34,light snow
120,Ndioum,16.5129,-14.6471,76.89,13,100,8.01,SN,2022-01-31 06:37:34,overcast clouds
121,Harper,4.375,-7.7169,76.86,87,14,3.83,LR,2022-01-31 06:37:34,few clouds
122,Kolokani,13.5728,-8.0339,66.06,15,3,10.58,ML,2022-01-31 06:37:35,clear sky
123,Kruisfontein,-34.0033,24.7314,75.88,54,77,5.7,ZA,2022-01-31 06:37:35,broken clouds
124,Clarksburg,39.2807,-80.3445,29.93,83,100,0.0,US,2022-01-31 06:37:35,overcast clouds
125,Kandrian,-6.2167,149.55,85.05,71,100,11.03,PG,2022-01-31 06:37:36,light rain
126,Charters Towers,-20.1,146.2667,88.9,47,45,17.83,AU,2022-01-31 06:37:36,scattered clouds
127,Maseru,-29.3167,27.4833,63.88,80,100,0.83,LS,2022-01-31 06:37:36,overcast clouds
128,Hami,42.8,93.45,29.7,29,100,6.8,CN,2022-01-31 06:37:37,overcast clouds
129,Rabat,33.9911,-6.8401,60.04,93,13,3.44,MA,2022-01-31 06:37:37,few clouds
130,Aranda De Duero,41.6704,-3.6892,34.32,77,0,5.12,ES,2022-01-31 06:37:37,clear sky
131,Vestmannaeyjar,63.4427,-20.2734,33.98,58,100,19.15,IS,2022-01-31 06:37:38,overcast clouds
132,Neiafu,-18.65,-173.9833,80.35,75,100,10.47,TO,2022-01-31 06:37:38,light rain
133,Seoul,37.5683,126.9778,40.6,39,0,8.05,KR,2022-01-31 06:35:05,clear sky
134,Marawi,7.9986,124.2928,75.65,84,100,6.08,PH,2022-01-31 06:38:39,moderate rain
135,Santa Maria Del Oro,25.9333,-105.3667,48.22,49,100,5.84,MX,2022-01-31 06:38:39,overcast clouds
136,Yining,29.0361,114.5636,44.73,72,100,1.61,CN,2022-01-31 06:38:39,overcast clouds
137,Naze,28.3667,129.4833,58.12,57,0,15.21,JP,2022-01-31 06:33:44,clear sky
138,Znamensk,48.5842,45.7338,33.46,85,100,16.73,RU,2022-01-31 06:38:40,light snow
139,Astoria,46.1879,-123.8313,42.85,89,100,8.01,US,2022-01-31 06:36:13,light rain
140,Yumen,40.2833,97.2,24.64,24,100,10.89,CN,2022-01-31 06:38:40,overcast clouds
141,Taoudenni,22.6783,-3.9836,63.91,15,91,13.42,ML,2022-01-31 06:38:40,overcast clouds
142,Xiamen,24.4798,118.0819,55.45,58,100,11.18,CN,2022-01-31 06:38:41,overcast clouds
143,Novyy Urengoy,66.0833,76.6333,-4.95,100,99,7.34,RU,2022-01-31 06:38:41,overcast clouds
144,Leningradskiy,69.3833,178.4167,-16.28,93,56,5.59,RU,2022-01-31 06:38:41,broken clouds
145,Imeni Poliny Osipenko,52.4201,136.4853,2.84,93,100,4.74,RU,2022-01-31 06:38:42,overcast clouds
146,Lensk,60.7253,114.9278,2.59,92,100,5.5,RU,2022-01-31 06:38:42,overcast clouds
147,Angoche,-16.2325,39.9086,82.63,69,10,4.65,MZ,2022-01-31 06:38:43,clear sky
148,Bac Lieu,9.285,105.7244,85.57,59,8,18.32,VN,2022-01-31 06:38:43,clear sky
149,Nuuk,64.1835,-51.7216,3.96,74,100,11.34,GL,2022-01-31 06:38:43,overcast clouds
150,Hastings,50.8552,0.5729,45.39,70,78,24.83,GB,2022-01-31 06:37:27,broken clouds
151,Vodnyy,63.5046,53.4095,2.55,96,70,3.44,RU,2022-01-31 06:38:44,broken clouds
152,Kulhudhuffushi,6.6221,73.07,81.66,77,30,10.6,MV,2022-01-31 06:38:44,scattered clouds
153,Great Falls,47.5002,-111.3008,46.42,42,0,16.11,US,2022-01-31 06:35:39,clear sky
154,Smithers,54.7804,-127.1743,25.12,93,100,2.3,CA,2022-01-31 06:35:09,overcast clouds
155,Westport,41.1415,-73.3579,23.14,69,0,1.01,US,2022-01-31 06:36:50,clear sky
156,Kaitangata,-46.2817,169.8464,62.4,82,100,3.2,NZ,2022-01-31 06:38:45,overcast clouds
157,Lahij,13.1667,44.5833,72.45,69,100,8.7,YE,2022-01-31 06:38:45,overcast clouds
158,Mahebourg,-20.4081,57.7,86.25,74,75,14.97,MU,2022-01-31 06:38:45,broken clouds
159,Sergeyevka,53.88,67.4158,20.97,94,98,12.35,KZ,2022-01-31 06:38:46,overcast clouds
160,Meulaboh,4.1363,96.1285,86.18,62,97,7.67,ID,2022-01-31 06:38:46,overcast clouds
161,Ashland,40.8167,-82.2665,17.74,90,100,1.77,US,2022-01-31 06:38:46,overcast clouds
162,Vredendal,-31.6683,18.5012,86.65,31,83,3.58,ZA,2022-01-31 06:38:47,broken clouds
163,Englewood,39.6478,-104.9878,40.14,46,0,6.91,US,2022-01-31 06:38:21,clear sky
164,Kargasok,59.0556,80.8572,13.73,94,97,7.38,RU,2022-01-31 06:38:47,overcast clouds
165,Sheltozero,61.3667,35.3667,17.62,93,100,10.16,RU,2022-01-31 06:38:47,overcast clouds
166,Puerto Escondido,15.85,-97.0667,75.29,80,6,4.27,MX,2022-01-31 06:38:17,clear sky
167,Bredasdorp,-34.5322,20.0403,75.27,83,100,9.22,ZA,2022-01-31 06:38:48,overcast clouds
168,Sasovo,54.3537,41.9199,27.99,96,100,12.08,RU,2022-01-31 06:38:48,snow
169,Aketi,2.7388,23.7833,78.98,29,100,3.02,CD,2022-01-31 06:38:49,overcast clouds
170,La Rioja,42.25,-2.5,33.12,92,35,4.56,ES,2022-01-31 06:36:58,scattered clouds
171,Baykit,61.67,96.37,4.84,93,100,1.23,RU,2022-01-31 06:38:49,overcast clouds
172,Konstantinovskoye,45.2992,42.6367,32.58,83,100,8.19,RU,2022-01-31 06:38:49,overcast clouds
173,Midleton,51.9153,-8.1805,45.07,86,100,17.05,IE,2022-01-31 06:38:50,overcast clouds
174,Soyo,-6.1349,12.3689,78.85,80,98,2.55,AO,2022-01-31 06:38:50,overcast clouds
175,Saurimo,-9.6608,20.3916,69.44,84,95,4.32,AO,2022-01-31 06:38:50,overcast clouds
176,Haines Junction,60.7522,-137.5108,-4.05,77,94,1.14,CA,2022-01-31 06:38:51,overcast clouds
177,Dehloran,32.6941,47.2679,58.28,23,100,3.22,IR,2022-01-31 06:38:02,overcast clouds
178,Muzhi,65.3667,64.6667,-10.3,100,99,2.59,RU,2022-01-31 06:38:51,overcast clouds
179,Dali,25.7,100.1833,51.82,45,97,6.76,CN,2022-01-31 06:38:52,overcast clouds
180,Havre-Saint-Pierre,50.2334,-63.5986,12.79,78,100,14.97,CA,2022-01-31 06:38:52,overcast clouds
181,Bryan,30.6744,-96.37,54.34,77,0,5.75,US,2022-01-31 06:38:52,clear sky
182,Monte Patria,-30.6919,-70.9467,65.93,73,0,1.68,CL,2022-01-31 06:38:53,clear sky
183,Olafsvik,64.8945,-23.7142,25.32,55,100,5.82,IS,2022-01-31 06:39:53,overcast clouds
184,De Aar,-30.6497,24.0123,69.22,64,100,12.82,ZA,2022-01-31 06:39:53,overcast clouds
185,Thinadhoo,0.5333,72.9333,82.78,69,5,10.22,MV,2022-01-31 06:39:54,clear sky
186,Nome,64.5011,-165.4064,-0.33,65,0,0.0,US,2022-01-31 06:39:54,clear sky
187,Havelock,34.8791,-76.9013,39.18,68,7,6.13,US,2022-01-31 06:39:54,clear sky
188,Jamestown,42.097,-79.2353,12.33,95,0,5.75,US,2022-01-31 06:37:57,clear sky
189,Touros,-5.1989,-35.4608,79.7,76,79,12.64,BR,2022-01-31 06:39:55,broken clouds
190,Uruzgan,32.8333,66.0,42.4,51,0,0.72,AF,2022-01-31 06:39:55,clear sky
191,Esmeralda,21.8525,-78.1169,65.44,69,3,7.07,CU,2022-01-31 06:39:55,clear sky
192,Moerai,-22.4333,-151.3333,79.02,78,46,13.04,PF,2022-01-31 06:39:56,light rain
193,Phonhong,18.5007,102.4166,84.02,39,58,5.17,LA,2022-01-31 06:39:56,broken clouds
194,New Norfolk,-42.7826,147.0587,82.9,39,27,1.99,AU,2022-01-31 06:39:56,scattered clouds
195,Peniche,39.3558,-9.3811,52.74,91,1,10.74,PT,2022-01-31 06:39:57,clear sky
196,Gat,31.61,34.7642,54.91,100,100,8.68,IL,2022-01-31 06:37:03,overcast clouds
197,Dikson,73.5069,80.5464,-2.96,93,100,22.32,RU,2022-01-31 06:39:57,overcast clouds
198,Belmonte,-15.8631,-38.8828,77.5,88,80,7.76,BR,2022-01-31 06:39:58,broken clouds
199,Nizwa,22.9333,57.5333,79.43,23,0,4.09,OM,2022-01-31 06:39:58,clear sky
200,Shenzhen,22.5455,114.0683,60.13,81,100,10.18,CN,2022-01-31 06:35:03,overcast clouds
201,Guerrero Negro,27.9769,-114.0611,59.09,71,87,9.15,MX,2022-01-31 06:39:58,overcast clouds
202,Lachi,33.3833,71.3386,55.94,28,0,3.44,PK,2022-01-31 06:39:59,clear sky
203,Ancud,-41.8697,-73.8203,44.42,84,0,4.14,CL,2022-01-31 06:39:59,clear sky
204,Longyearbyen,78.2186,15.6401,8.44,66,40,16.11,SJ,2022-01-31 06:39:59,light snow
205,Terenos,-20.4422,-54.8603,74.91,88,75,9.22,BR,2022-01-31 06:40:00,broken clouds
206,Port-Gentil,-0.7193,8.7815,78.76,89,20,5.75,GA,2022-01-31 06:40:00,few clouds
207,Amahai,-3.3333,128.9167,86.97,63,75,16.08,ID,2022-01-31 06:40:01,broken clouds
208,Pevek,69.7008,170.3133,-20.63,100,76,2.48,RU,2022-01-31 06:40:01,broken clouds
209,Paramonga,-10.6667,-77.8333,69.49,90,100,5.64,PE,2022-01-31 06:40:02,overcast clouds
210,Souillac,-20.5167,57.5167,87.37,74,75,14.97,MU,2022-01-31 06:40:02,broken clouds
211,Geraldton,-28.7667,114.6,84.61,51,0,24.16,AU,2022-01-31 06:39:51,clear sky
212,Poum,-20.2333,164.0167,80.64,73,10,13.29,NC,2022-01-31 06:40:02,clear sky
213,Cherskiy,68.75,161.3,-21.03,97,100,1.41,RU,2022-01-31 06:40:03,overcast clouds
214,Lypnyazhka,48.4469,31.0761,31.75,79,100,16.98,UA,2022-01-31 06:40:03,overcast clouds
215,Batesville,35.7698,-91.641,37.83,65,0,4.0,US,2022-01-31 06:40:03,clear sky
216,Dasoguz,41.8363,59.9666,30.15,100,100,11.5,TM,2022-01-31 06:40:04,overcast clouds
217,Sanandaj,35.3144,46.9923,26.62,69,0,2.3,IR,2022-01-31 06:40:04,clear sky
218,Port Pirie,-33.1833,138.0167,93.29,43,100,8.86,AU,2022-01-31 06:40:05,overcast clouds
219,Alice Springs,-23.7,133.8833,76.55,88,75,5.75,AU,2022-01-31 06:40:05,moderate rain
220,Luderitz,-26.6481,15.1594,65.91,86,62,6.69,NA,2022-01-31 06:40:05,broken clouds
221,Padang,-0.9492,100.3543,84.52,72,100,6.55,ID,2022-01-31 06:40:06,overcast clouds
222,Narsaq,60.9167,-46.05,22.48,84,100,13.29,GL,2022-01-31 06:40:06,snow
223,Deputatskiy,69.3,139.9,-23.28,100,100,1.63,RU,2022-01-31 06:40:06,overcast clouds
224,San Cristobal,7.7669,-72.225,62.22,88,97,2.84,VE,2022-01-31 06:40:07,overcast clouds
225,Neuquen,-38.9516,-68.0591,60.69,44,0,9.22,AR,2022-01-31 06:40:07,clear sky
226,Tocache,-8.1842,-76.5125,69.42,99,100,0.56,PE,2022-01-31 06:40:07,overcast clouds
227,Fortuna,40.5982,-124.1573,50.67,94,100,0.0,US,2022-01-31 06:40:08,overcast clouds
228,Thompson,55.7435,-97.8558,-5.64,84,75,4.61,CA,2022-01-31 06:40:08,broken clouds
229,Khasan,42.4308,130.6434,26.4,40,0,13.24,RU,2022-01-31 06:40:08,clear sky
230,Santana Do Matos,-5.9575,-36.6556,75.29,82,9,6.08,BR,2022-01-31 06:41:09,clear sky
231,East London,-33.0153,27.9116,76.14,83,0,5.75,ZA,2022-01-31 06:41:09,clear sky
232,Srednekolymsk,67.45,153.6833,-28.88,99,100,5.03,RU,2022-01-31 06:41:10,overcast clouds
233,Beidao,34.5686,105.8933,29.21,65,100,1.74,CN,2022-01-31 06:41:10,overcast clouds
234,Omboue,-1.5746,9.2618,80.38,79,81,2.66,GA,2022-01-31 06:41:10,broken clouds
235,Korla,41.7597,86.1469,30.42,39,27,1.83,CN,2022-01-31 06:39:11,scattered clouds
236,Charyshskoye,51.3978,83.5598,24.53,78,100,1.48,RU,2022-01-31 06:41:11,overcast clouds
237,Sonkovo,57.7782,37.1571,21.99,95,100,11.27,RU,2022-01-31 06:41:11,light snow
238,Provideniya,64.3833,-173.3,6.08,80,98,13.58,RU,2022-01-31 06:41:12,overcast clouds
239,Santa Maria Do Para,-1.3503,-47.5756,72.07,97,100,3.78,BR,2022-01-31 06:41:12,overcast clouds
240,Lahat,-3.8,103.5333,87.06,60,100,2.21,ID,2022-01-31 06:41:12,light rain
